Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Pull Up",3,0.0,6,0,0,,,
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Bicep Curl (Cable)",1,54.013254235295,8,0,0,"",,
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Bicep Curl (Cable)",2,54.013254235295,8,0,0,,,
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Bicep Curl (Cable)",3,54.013254235295,8,0,0,,,
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Bicep Curl (Machine)",1,61.72943341176572,8,0,0,"",,
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Bicep Curl (Machine)",2,61.72943341176572,8,0,0,,,
2022-05-11 9:59:30 AM,"Squat - Split Overhead/Pull up",50h 54m,"Bicep Curl (Machine)",3,61.72943341176572,6,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Squat (Barbell)",2,88.18490487395103,5,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Squat (Barbell)",3,148.81202697479236,5,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Squat (Barbell)",4,148.81202697479236,5,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Squat (Barbell)",5,148.81202697479236,5,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"",,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Bench Press (Barbell)",2,88.18490487395103,8,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Bench Press (Barbell)",3,132.27735731092653,10,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Bench Press (Barbell)",4,132.27735731092653,10,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Bench Press (Barbell)",5,132.27735731092653,10,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Triceps Dip",1,0.0,8,0,0,"",,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Triceps Dip",2,0.0,10,0,0,,,
2022-05-13 12:55:04 PM,"Workout A",142h 14m,"Triceps Dip",3,0.0,13,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Deadlift (Barbell)",3,220.46226218487757,5,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Deadlift (Barbell)",4,242.50848840336533,5,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Overhead Press (Barbell)",3,82.6733483193291,8,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Overhead Press (Barbell)",4,82.6733483193291,7,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Overhead Press (Barbell)",5,82.6733483193291,8,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Pull Up",1,22.046226218487757,8,0,0,"",,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Pull Up",2,22.046226218487757,5,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Pull Up",3,22.046226218487757,4,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Pull Up",4,0.0,4,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Bicep Curl (Machine)",1,61.72943341176572,8,0,0,"",,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Bicep Curl (Machine)",2,77.16179176470715,8,0,0,,,
2022-05-19 11:09:41 AM,"Squat - Split Overhead/Pull up",145h 5m,"Bicep Curl (Machine)",3,77.16179176470715,8,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Squat (Barbell)",3,154.3235835294143,8,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Squat (Barbell)",4,154.3235835294143,8,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Squat (Barbell)",5,154.3235835294143,8,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"",,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Bench Press (Barbell)",2,88.18490487395103,8,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Bench Press (Barbell)",3,132.27735731092653,10,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Bench Press (Barbell)",4,132.27735731092653,10,0,0,,,
2022-05-25 12:15:13 PM,"Workout A",1h 56m,"Bench Press (Barbell)",5,132.27735731092653,10,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Deadlift (Barbell)",3,220.46226218487757,5,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Overhead Press (Barbell)",3,88.18490487395103,5,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Overhead Press (Barbell)",4,82.6733483193291,5,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Overhead Press (Barbell)",5,82.6733483193291,5,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Pull Up",1,0.0,10,0,0,"",,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Pull Up",2,0.0,6,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Pull Up",3,0.0,6,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Bicep Curl (Cable)",1,54.013254235295,8,0,0,"",,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Bicep Curl (Cable)",2,54.013254235295,8,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Bicep Curl (Cable)",3,54.013254235295,8,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Bicep Curl (Machine)",1,61.72943341176572,8,0,0,"",,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Bicep Curl (Machine)",2,77.16179176470715,8,0,0,,,
2022-05-29 5:36:08 AM,"Squat - Split Overhead/Pull up",53h 4m,"Bicep Curl (Machine)",3,77.16179176470715,8,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Deadlift (Barbell)",3,220.46226218487757,5,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Overhead Press (Barbell)",3,82.6733483193291,8,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Overhead Press (Barbell)",4,82.6733483193291,7,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Overhead Press (Barbell)",5,82.6733483193291,8,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Pull Up",1,0.0,8,0,0,"",,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Pull Up",2,0.0,5,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Pull Up",3,0.0,4,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Bicep Curl (Cable)",1,54.013254235295,8,0,0,"",,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Bicep Curl (Cable)",2,54.013254235295,8,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Bicep Curl (Cable)",3,54.013254235295,8,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Bicep Curl (Machine)",1,61.72943341176572,8,0,0,"",,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Bicep Curl (Machine)",2,77.16179176470715,8,0,0,,,
2022-05-31 10:42:03 AM,"Squat - Split Overhead/Pull up",21s,"Bicep Curl (Machine)",3,77.16179176470715,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Squat (Barbell)",3,154.3235835294143,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Squat (Barbell)",4,154.3235835294143,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Squat (Barbell)",5,154.3235835294143,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"",,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Bench Press (Barbell)",2,88.18490487395103,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Bench Press (Barbell)",3,132.27735731092653,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Bench Press (Barbell)",4,132.27735731092653,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Bench Press (Barbell)",5,132.27735731092653,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Chest Dip",1,22.046226218487757,8,0,0,"",,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Chest Dip",2,0.0,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Chest Dip",3,0.0,6,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Triceps Pushdown (Cable - Straight Bar)",1,54.013254235295,8,0,0,"",,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Triceps Pushdown (Cable - Straight Bar)",2,54.013254235295,8,0,0,,,
2022-05-31 10:42:30 AM,"Workout A",47h 7m,"Triceps Pushdown (Cable - Straight Bar)",3,54.013254235295,8,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-06-16 8:47:21 AM,"Workout A",16s,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Squat (Barbell)",3,154.3235835294143,8,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"",,
2022-06-16 8:47:21 AM,"Workout A",16s,"Bench Press (Barbell)",2,88.18490487395103,8,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Bench Press (Barbell)",3,132.27735731092653,10,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Bench Press (Barbell)",4,132.27735731092653,10,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Bench Press (Barbell)",5,132.27735731092653,10,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Chest Dip",1,0.0,8,0,0,"",,
2022-06-16 8:47:21 AM,"Workout A",16s,"Chest Dip",2,0.0,8,0,0,,,
2022-06-16 8:47:21 AM,"Workout A",16s,"Chest Dip",3,0.0,6,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Deadlift (Barbell)",3,220.46226218487757,5,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Deadlift (Barbell)",4,242.50848840336533,5,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Overhead Press (Barbell)",3,82.6733483193291,8,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Overhead Press (Barbell)",4,82.6733483193291,7,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Overhead Press (Barbell)",5,82.6733483193291,8,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Pull Up",1,0.0,8,0,0,"",,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Pull Up",2,0.0,5,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Pull Up",3,0.0,4,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Bicep Curl (Cable)",1,54.013254235295,8,0,0,"",,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Bicep Curl (Cable)",2,54.013254235295,8,0,0,,,
2022-06-16 8:48:03 AM,"Squat - Split Overhead/Pull up",96h 57m,"Bicep Curl (Cable)",3,54.013254235295,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Squat (Barbell)",3,154.3235835294143,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Squat (Barbell)",4,154.3235835294143,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Squat (Barbell)",5,154.3235835294143,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"",,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Bench Press (Barbell)",2,110.23113109243879,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Bench Press (Barbell)",3,132.27735731092653,10,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Bench Press (Barbell)",4,132.27735731092653,10,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Bench Press (Barbell)",5,132.27735731092653,10,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Iso-Lateral Row (Machine)",1,62.83174472269011,8,0,0,"",,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Iso-Lateral Row (Machine)",2,73.85485783193398,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Iso-Lateral Row (Machine)",3,73.85485783193398,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Iso-Lateral Row (Machine)",4,73.85485783193398,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Chest Dip",1,0.0,8,0,0,"",,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Chest Dip",2,0.0,8,0,0,,,
2022-06-20 9:46:20 AM,"Workout A",49h 44m,"Chest Dip",3,0.0,8,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Deadlift (Barbell)",3,220.46226218487757,5,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Deadlift (Barbell)",4,242.50848840336533,5,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Overhead Press (Barbell)",3,88.18490487395103,8,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Overhead Press (Barbell)",4,88.18490487395103,8,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Overhead Press (Barbell)",5,88.18490487395103,8,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Pull Up",1,0.0,8,0,0,"",,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Pull Up",2,0.0,8,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Pull Up",3,0.0,6,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Bicep Curl (Cable)",1,54.013254235295,8,0,0,"",,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Bicep Curl (Machine)",1,61.72943341176572,8,0,0,"",,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Bicep Curl (Machine)",2,77.16179176470715,8,0,0,,,
2022-06-22 11:30:42 AM,"Squat - Split Overhead/Pull up",390h 31m,"Bicep Curl (Machine)",3,77.16179176470715,8,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Deadlift (Barbell)",3,198.4160359663898,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Deadlift (Barbell)",4,220.46226218487757,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Overhead Press (Barbell)",3,85.98028225210226,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Overhead Press (Barbell)",4,85.98028225210226,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Overhead Press (Barbell)",5,88.18490487395103,5,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Pull Up",1,0.0,8,0,0,"",,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Pull Up",2,0.0,6,0,0,,,
2022-07-08 6:49:34 PM,"Squat - Split Overhead/Pull up",46h 37m,"Pull Up",3,0.0,6,0,0,,,
2022-07-10 5:27:17 PM,"Workout A",4h 5m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-07-10 5:27:17 PM,"Workout A",4h 5m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2022-07-10 5:27:17 PM,"Workout A",4h 5m,"Squat (Barbell)",3,154.3235835294143,8,0,0,,,
2022-07-10 5:27:17 PM,"Workout A",4h 5m,"Squat (Barbell)",4,154.3235835294143,8,0,0,,,
2022-07-10 5:27:17 PM,"Workout A",4h 5m,"Squat (Barbell)",5,154.3235835294143,8,0,0,,,
2022-07-11 4:03:17 PM,"Squat - Split Overhead/Pull up",50h 57m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-07-11 4:03:17 PM,"Squat - Split Overhead/Pull up",50h 57m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-07-11 4:03:17 PM,"Squat - Split Overhead/Pull up",50h 57m,"Deadlift (Barbell)",3,198.4160359663898,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Deadlift (Barbell)",3,198.4160359663898,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Deadlift (Barbell)",4,220.46226218487757,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Overhead Press (Barbell)",3,85.98028225210226,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Overhead Press (Barbell)",4,85.98028225210226,3,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Overhead Press (Barbell)",5,77.16179176470715,5,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Overhead Press (Barbell)",6,66.13867865546327,2,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Pull Up",1,0.0,8,0,0,"",,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Pull Up",2,0.0,6,0,0,,,
2022-07-13 7:00:33 PM,"Squat - Split Overhead/Pull up",42m,"Pull Up",3,0.0,6,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Squat (Barbell)",1,44.09245243697551,5,0,0,"","",
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Squat (Barbell)",2,110.23113109243879,5,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Squat (Barbell)",3,154.3235835294143,8,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Squat (Barbell)",4,154.3235835294143,8,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Squat (Barbell)",5,154.3235835294143,8,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Bench Press (Barbell)",1,44.09245243697551,8,0,0,"",,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Bench Press (Barbell)",2,110.23113109243879,8,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Bench Press (Barbell)",3,132.27735731092653,10,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Bench Press (Barbell)",4,132.27735731092653,10,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Bench Press (Barbell)",5,132.27735731092653,10,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Chest Dip",1,0.0,8,0,0,"",,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Chest Dip",2,0.0,8,0,0,,,
2022-07-18 6:46:00 PM,"Workout A",46h 26m,"Chest Dip",3,0.0,8,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Deadlift (Barbell)",2,176.36980974790205,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Deadlift (Barbell)",3,220.46226218487757,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Deadlift (Barbell)",4,242.50848840336533,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Overhead Press (Barbell)",1,66.13867865546327,5,0,0,"",,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Overhead Press (Barbell)",2,71.65023521008521,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Overhead Press (Barbell)",3,82.6733483193291,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Overhead Press (Barbell)",4,82.6733483193291,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Overhead Press (Barbell)",5,82.6733483193291,5,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Pull Up",1,33.06933932773163,8,0,0,"",,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Pull Up",2,33.06933932773163,6,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Pull Up",3,33.06933932773163,8,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Chin Up",1,33.06933932773163,8,0,0,"",,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Chin Up",2,33.06933932773163,6,0,0,,,
2022-07-20 5:12:50 PM,"Workout B",72h 18m,"Chin Up",3,33.06933932773163,5,0,0,,,
2022-07-23 5:34:02 PM,"Deadlift / Bench",45h 37m,"Deadlift (Barbell)",1,110.23113109243879,5,0,0,"","",
